原始ID,名称,模块,实现状态,本地运行状态,绿色,本地验证范围,原版成对验证,剩余问题,后续验证要求
vanilla:conf/vanilla/autoload_configs/local_stream.conf.xml:34:418,rate,autoload_configs/local_stream.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/local_stream.conf.xml:35:419,shuffle,autoload_configs/local_stream.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/local_stream.conf.xml:36:420,channels,autoload_configs/local_stream.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/local_stream.conf.xml:37:421,interval,autoload_configs/local_stream.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/local_stream.conf.xml:38:422,timer-name,autoload_configs/local_stream.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/local_stream.conf.xml:42:423,rate,autoload_configs/local_stream.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/local_stream.conf.xml:43:424,shuffle,autoload_configs/local_stream.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/local_stream.conf.xml:44:425,channels,autoload_configs/local_stream.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/local_stream.conf.xml:45:426,interval,autoload_configs/local_stream.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/local_stream.conf.xml:46:427,timer-name,autoload_configs/local_stream.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/local_stream.conf.xml:4:403,rate,autoload_configs/local_stream.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/local_stream.conf.xml:5:404,shuffle,autoload_configs/local_stream.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/local_stream.conf.xml:6:405,channels,autoload_configs/local_stream.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/local_stream.conf.xml:7:406,interval,autoload_configs/local_stream.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/local_stream.conf.xml:8:407,timer-name,autoload_configs/local_stream.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/logfile.conf.xml:12:429,rollover,autoload_configs/logfile.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/logfile.conf.xml:15:430,maximum-rotate,autoload_configs/logfile.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/logfile.conf.xml:17:431,uuid,autoload_configs/logfile.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/logfile.conf.xml:4:428,rotate-on-hup,autoload_configs/logfile.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
vanilla:conf/vanilla/autoload_configs/memcache.conf.xml:4:432,memcache-servers,autoload_configs/memcache.conf.xml,export_only,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,只验证配置产物的解析、编辑或导出；当前业务引擎未执行原XML/模块语义。 普通编辑器测试不能证明这个参数运行有效。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
